CATCHMENT,NETWORK,SEASON,MMWR-YEAR,MMWR-WEEK,AGE CATEGORY,CUMULATIVE RATE,WEEKLY RATE 
Connecticut,EIP,2011-12,2011,46,18-49 yr,0.1,0
Connecticut,EIP,2011-12,2011,47,18-49 yr,0.1,0
Connecticut,EIP,2011-12,2011,48,18-49 yr,0.1,0
Connecticut,EIP,2011-12,2011,49,18-49 yr,0.1,0
Connecticut,EIP,2011-12,2011,50,18-49 yr,0.1,0
Connecticut,EIP,2011-12,2011,51,18-49 yr,0.1,0
Connecticut,EIP,2011-12,2011,52,18-49 yr,0.1,0
Connecticut,EIP,2011-12,2012,1,18-49 yr,0.1,0
Connecticut,EIP,2011-12,2012,2,18-49 yr,0.1,0
Connecticut,EIP,2011-12,2012,3,18-49 yr,0.1,0
Connecticut,EIP,2011-12,2012,4,18-49 yr,0.1,0
Connecticut,EIP,2011-12,2012,5,18-49 yr,0.2,0.1
Connecticut,EIP,2011-12,2012,6,18-49 yr,0.4,0.1
Connecticut,EIP,2011-12,2012,7,18-49 yr,0.4,0
Connecticut,EIP,2011-12,2012,8,18-49 yr,0.5,0.1
Connecticut,EIP,2011-12,2012,9,18-49 yr,0.5,0
Connecticut,EIP,2011-12,2012,10,18-49 yr,0.9,0.4
Connecticut,EIP,2011-12,2012,11,18-49 yr,2.1,1.2
Connecticut,EIP,2011-12,2012,12,18-49 yr,2.7,0.6
Connecticut,EIP,2011-12,2012,13,18-49 yr,3.3,0.6
Connecticut,EIP,2011-12,2012,14,18-49 yr,3.8,0.5
Connecticut,EIP,2011-12,2012,15,18-49 yr,4.3,0.5
Connecticut,EIP,2011-12,2012,16,18-49 yr,4.6,0.4
Connecticut,EIP,2011-12,2012,17,18-49 yr,5.1,0.5
Connecticut,EIP,2012-13,2012,40,18-49 yr,0,0
Connecticut,EIP,2012-13,2012,41,18-49 yr,0,0
Connecticut,EIP,2012-13,2012,42,18-49 yr,0,0
Connecticut,EIP,2012-13,2012,43,18-49 yr,0,0
Connecticut,EIP,2012-13,2012,44,18-49 yr,0,0
Connecticut,EIP,2012-13,2012,45,18-49 yr,0,0
Connecticut,EIP,2012-13,2012,46,18-49 yr,0,0
Connecticut,EIP,2012-13,2012,47,18-49 yr,0,0
Connecticut,EIP,2012-13,2012,48,18-49 yr,0,0
Connecticut,EIP,2012-13,2012,49,18-49 yr,0.9,0.9
Connecticut,EIP,2012-13,2012,50,18-49 yr,2.1,1.1
Connecticut,EIP,2012-13,2012,51,18-49 yr,5,3
Connecticut,EIP,2012-13,2012,52,18-49 yr,9.2,4.1
Connecticut,EIP,2012-13,2013,1,18-49 yr,14.7,5.5
Connecticut,EIP,2012-13,2013,2,18-49 yr,16.9,2.3
Connecticut,EIP,2012-13,2013,3,18-49 yr,18.6,1.6
Connecticut,EIP,2012-13,2013,4,18-49 yr,20.6,2.1
Connecticut,EIP,2012-13,2013,5,18-49 yr,21.8,1.1
Connecticut,EIP,2012-13,2013,6,18-49 yr,22.2,0.5
Connecticut,EIP,2012-13,2013,7,18-49 yr,22.9,0.7
Connecticut,EIP,2012-13,2013,8,18-49 yr,23.8,0.9
Connecticut,EIP,2012-13,2013,9,18-49 yr,25,1.1
Connecticut,EIP,2012-13,2013,10,18-49 yr,25.9,0.9
Connecticut,EIP,2012-13,2013,11,18-49 yr,27,1.1
Connecticut,EIP,2012-13,2013,12,18-49 yr,27.9,0.9
Connecticut,EIP,2012-13,2013,13,18-49 yr,28.9,0.9
Connecticut,EIP,2012-13,2013,14,18-49 yr,30,1.1
Connecticut,EIP,2012-13,2013,15,18-49 yr,30,0
Connecticut,EIP,2012-13,2013,16,18-49 yr,30.9,0.9
Connecticut,EIP,2012-13,2013,17,18-49 yr,31.1,0.2
Connecticut,EIP,2013-14,2013,40,18-49 yr,0,0
Connecticut,EIP,2013-14,2013,41,18-49 yr,0,0
Connecticut,EIP,2013-14,2013,42,18-49 yr,0,0
Connecticut,EIP,2013-14,2013,43,18-49 yr,0,0
Connecticut,EIP,2013-14,2013,44,18-49 yr,0.2,0.2
Connecticut,EIP,2013-14,2013,45,18-49 yr,0.7,0.5
Connecticut,EIP,2013-14,2013,46,18-49 yr,0.9,0.2
Connecticut,EIP,2013-14,2013,47,18-49 yr,1.2,0.2
Connecticut,EIP,2013-14,2013,48,18-49 yr,1.2,0
Connecticut,EIP,2013-14,2013,49,18-49 yr,1.6,0.5
Connecticut,EIP,2013-14,2013,50,18-49 yr,1.6,0
Connecticut,EIP,2013-14,2013,51,18-49 yr,3,1.4
Connecticut,EIP,2013-14,2013,52,18-49 yr,6,3
Connecticut,EIP,2013-14,2014,1,18-49 yr,8.1,2.1
Connecticut,EIP,2013-14,2014,2,18-49 yr,10.4,2.3
Connecticut,EIP,2013-14,2014,3,18-49 yr,15.7,5.3
Connecticut,EIP,2013-14,2014,4,18-49 yr,19.4,3.7
Connecticut,EIP,2013-14,2014,5,18-49 yr,23.1,3.7
Connecticut,EIP,2013-14,2014,6,18-49 yr,26.1,3
Connecticut,EIP,2013-14,2014,7,18-49 yr,28.4,2.3
Connecticut,EIP,2013-14,2014,8,18-49 yr,30.7,2.3
Connecticut,EIP,2013-14,2014,9,18-49 yr,32.8,2.1
Connecticut,EIP,2013-14,2014,10,18-49 yr,33.9,1.2
Connecticut,EIP,2013-14,2014,11,18-49 yr,35.8,1.8
Connecticut,EIP,2013-14,2014,12,18-49 yr,37.6,1.8
Connecticut,EIP,2013-14,2014,13,18-49 yr,39.9,2.3
Connecticut,EIP,2013-14,2014,14,18-49 yr,42.2,2.3
Connecticut,EIP,2013-14,2014,15,18-49 yr,45.5,3.2
Connecticut,EIP,2013-14,2014,16,18-49 yr,47.8,2.3
Connecticut,EIP,2013-14,2014,17,18-49 yr,49.2,1.4
Connecticut,EIP,2014-15,2014,40,18-49 yr,0,0
Connecticut,EIP,2014-15,2014,41,18-49 yr,0.7,0.7
Connecticut,EIP,2014-15,2014,42,18-49 yr,0.7,0
Connecticut,EIP,2014-15,2014,43,18-49 yr,0.7,0
Connecticut,EIP,2014-15,2014,44,18-49 yr,0.7,0
Connecticut,EIP,2014-15,2014,45,18-49 yr,0.7,0
Connecticut,EIP,2014-15,2014,46,18-49 yr,0.9,0.2
Connecticut,EIP,2014-15,2014,47,18-49 yr,1.2,0.2
Connecticut,EIP,2014-15,2014,48,18-49 yr,1.4,0.2
Connecticut,EIP,2014-15,2014,49,18-49 yr,2.1,0.7
Connecticut,EIP,2014-15,2014,50,18-49 yr,2.1,0
Connecticut,EIP,2014-15,2014,51,18-49 yr,2.6,0.5
Connecticut,EIP,2014-15,2014,52,18-49 yr,3.7,1.2
Connecticut,EIP,2014-15,2014,53,18-49 yr,5.1,1.4
Connecticut,EIP,2014-15,2015,1,18-49 yr,7.5,2.3
Connecticut,EIP,2014-15,2015,2,18-49 yr,8.4,0.9
Connecticut,EIP,2014-15,2015,3,18-49 yr,11.2,2.8
Connecticut,EIP,2014-15,2015,4,18-49 yr,13,1.9
Connecticut,EIP,2014-15,2015,5,18-49 yr,15.1,2.1
Connecticut,EIP,2014-15,2015,6,18-49 yr,16.5,1.4
Connecticut,EIP,2014-15,2015,7,18-49 yr,17.7,1.2
Connecticut,EIP,2014-15,2015,8,18-49 yr,18.9,1.2
Connecticut,EIP,2014-15,2015,9,18-49 yr,20.7,1.9
Connecticut,EIP,2014-15,2015,10,18-49 yr,22.4,1.6
Connecticut,EIP,2014-15,2015,11,18-49 yr,23.5,1.2
Connecticut,EIP,2014-15,2015,12,18-49 yr,24.7,1.2
Connecticut,EIP,2014-15,2015,13,18-49 yr,25.4,0.7
Connecticut,EIP,2014-15,2015,14,18-49 yr,25.6,0.2
Connecticut,EIP,2014-15,2015,15,18-49 yr,26.1,0.5
Connecticut,EIP,2014-15,2015,16,18-49 yr,26.8,0.7
Connecticut,EIP,2014-15,2015,17,18-49 yr,27,0.2
Connecticut,EIP,2015-16,2015,40,18-49 yr,0.2,0.2
Connecticut,EIP,2015-16,2015,41,18-49 yr,0.2,0
Connecticut,EIP,2015-16,2015,42,18-49 yr,0.2,0
Connecticut,EIP,2015-16,2015,43,18-49 yr,0.2,0
Connecticut,EIP,2015-16,2015,44,18-49 yr,0.2,0
Connecticut,EIP,2015-16,2015,45,18-49 yr,0.2,0
Connecticut,EIP,2015-16,2015,46,18-49 yr,0.2,0
Connecticut,EIP,2015-16,2015,47,18-49 yr,0.2,0
Connecticut,EIP,2015-16,2015,48,18-49 yr,0.5,0.2
Connecticut,EIP,2015-16,2015,49,18-49 yr,0.5,0
Connecticut,EIP,2015-16,2015,50,18-49 yr,0.5,0
Connecticut,EIP,2015-16,2015,51,18-49 yr,1.2,0.7
Connecticut,EIP,2015-16,2015,52,18-49 yr,1.6,0.5
Connecticut,EIP,2015-16,2016,1,18-49 yr,1.9,0.2
Connecticut,EIP,2015-16,2016,2,18-49 yr,2.1,0.2
Connecticut,EIP,2015-16,2016,3,18-49 yr,3.1,0.9
Connecticut,EIP,2015-16,2016,4,18-49 yr,4.7,1.6
Connecticut,EIP,2015-16,2016,5,18-49 yr,5.9,1.2
Connecticut,EIP,2015-16,2016,6,18-49 yr,7.5,1.6
Connecticut,EIP,2015-16,2016,7,18-49 yr,9.7,2.1
Connecticut,EIP,2015-16,2016,8,18-49 yr,13.2,3.5
Connecticut,EIP,2015-16,2016,9,18-49 yr,16.7,3.5
Connecticut,EIP,2015-16,2016,10,18-49 yr,22.4,5.6
Connecticut,EIP,2015-16,2016,11,18-49 yr,26.1,3.8
Connecticut,EIP,2015-16,2016,12,18-49 yr,29.4,3.3
Connecticut,EIP,2015-16,2016,13,18-49 yr,32,2.6
Connecticut,EIP,2015-16,2016,14,18-49 yr,34.1,2.1
Connecticut,EIP,2015-16,2016,15,18-49 yr,35.1,0.9
Connecticut,EIP,2015-16,2016,16,18-49 yr,35.8,0.7
Connecticut,EIP,2015-16,2016,17,18-49 yr,36,0.2
Connecticut,EIP,2016-17,2016,40,18-49 yr,0,0
Connecticut,EIP,2016-17,2016,41,18-49 yr,0,0
Connecticut,EIP,2016-17,2016,42,18-49 yr,0.2,0.2
Connecticut,EIP,2016-17,2016,43,18-49 yr,0.2,0
Connecticut,EIP,2016-17,2016,44,18-49 yr,0.2,0
Connecticut,EIP,2016-17,2016,45,18-49 yr,0.2,0
Connecticut,EIP,2016-17,2016,46,18-49 yr,0.2,0
Connecticut,EIP,2016-17,2016,47,18-49 yr,0.5,0.2
Connecticut,EIP,2016-17,2016,48,18-49 yr,0.5,0
Connecticut,EIP,2016-17,2016,49,18-49 yr,0.5,0
Connecticut,EIP,2016-17,2016,50,18-49 yr,0.7,0.2
Connecticut,EIP,2016-17,2016,51,18-49 yr,1.2,0.5
Connecticut,EIP,2016-17,2016,52,18-49 yr,1.2,0
Connecticut,EIP,2016-17,2017,1,18-49 yr,1.7,0.5
Connecticut,EIP,2016-17,2017,2,18-49 yr,2.1,0.5
Connecticut,EIP,2016-17,2017,3,18-49 yr,4.3,2.1
Connecticut,EIP,2016-17,2017,4,18-49 yr,5.7,1.4
Connecticut,EIP,2016-17,2017,5,18-49 yr,10.2,4.5
Connecticut,EIP,2016-17,2017,6,18-49 yr,13.3,3.1
Connecticut,EIP,2016-17,2017,7,18-49 yr,15.9,2.6
Connecticut,EIP,2016-17,2017,8,18-49 yr,18.3,2.4
Connecticut,EIP,2016-17,2017,9,18-49 yr,19.7,1.4
Connecticut,EIP,2016-17,2017,10,18-49 yr,20.6,0.9
Connecticut,EIP,2016-17,2017,11,18-49 yr,22,1.4
Connecticut,EIP,2016-17,2017,12,18-49 yr,23.7,1.7
Connecticut,EIP,2016-17,2017,13,18-49 yr,24.4,0.7
Connecticut,EIP,2016-17,2017,14,18-49 yr,26.1,1.7
Connecticut,EIP,2016-17,2017,15,18-49 yr,26.8,0.7
Connecticut,EIP,2016-17,2017,16,18-49 yr,27.3,0.5
Connecticut,EIP,2016-17,2017,17,18-49 yr,28.2,0.9
Connecticut,EIP,2017-18,2017,40,18-49 yr,0,0
Connecticut,EIP,2017-18,2017,41,18-49 yr,0,0
Connecticut,EIP,2017-18,2017,42,18-49 yr,0.2,0.2
Connecticut,EIP,2017-18,2017,43,18-49 yr,0.2,0
Connecticut,EIP,2017-18,2017,44,18-49 yr,0.2,0
Connecticut,EIP,2017-18,2017,45,18-49 yr,0.2,0
Connecticut,EIP,2017-18,2017,46,18-49 yr,0.5,0.2
Connecticut,EIP,2017-18,2017,47,18-49 yr,0.5,0
Connecticut,EIP,2017-18,2017,48,18-49 yr,0.5,0
Connecticut,EIP,2017-18,2017,49,18-49 yr,0.7,0.2
Connecticut,EIP,2017-18,2017,50,18-49 yr,1.7,1
Connecticut,EIP,2017-18,2017,51,18-49 yr,2.4,0.7
Connecticut,EIP,2017-18,2017,52,18-49 yr,3.3,1
Connecticut,EIP,2017-18,2018,1,18-49 yr,4,0.7
Connecticut,EIP,2017-18,2018,2,18-49 yr,6.4,2.4
Connecticut,EIP,2017-18,2018,3,18-49 yr,9.5,3.1
Connecticut,EIP,2017-18,2018,4,18-49 yr,12.6,3.1
Connecticut,EIP,2017-18,2018,5,18-49 yr,13.8,1.2
Connecticut,EIP,2017-18,2018,6,18-49 yr,18.8,5
Connecticut,EIP,2017-18,2018,7,18-49 yr,21.6,2.9
Connecticut,EIP,2017-18,2018,8,18-49 yr,24.2,2.6
Connecticut,EIP,2017-18,2018,9,18-49 yr,26.1,1.9
Connecticut,EIP,2017-18,2018,10,18-49 yr,28,1.9
Connecticut,EIP,2017-18,2018,11,18-49 yr,29,1
Connecticut,EIP,2017-18,2018,12,18-49 yr,30.9,1.9
Connecticut,EIP,2017-18,2018,13,18-49 yr,31.1,0.2
Connecticut,EIP,2017-18,2018,14,18-49 yr,32.3,1.2
Connecticut,EIP,2017-18,2018,15,18-49 yr,33,0.7
Connecticut,EIP,2017-18,2018,16,18-49 yr,33.5,0.5
Connecticut,EIP,2017-18,2018,17,18-49 yr,34.5,1
