"Influenza Hospitalization Rates (per 100,000 population) for the FluSurv-NET Network (downloaded on "Oct-21-2018)
Influenza Division - Centers for Disease Control and Prevention.
CATCHMENT,NETWORK,SEASON,MMWR-YEAR,MMWR-WEEK,AGE CATEGORY,CUMULATIVE RATE,WEEKLY RATE 
Connecticut,EIP,2015-16,2015,51,0-4 yr,1.9,1.9
Connecticut,EIP,2015-16,2015,52,0-4 yr,1.9,0
Connecticut,EIP,2015-16,2016,1,0-4 yr,1.9,0
Connecticut,EIP,2015-16,2016,2,0-4 yr,1.9,0
Connecticut,EIP,2015-16,2016,3,0-4 yr,1.9,0
Connecticut,EIP,2015-16,2016,4,0-4 yr,1.9,0
Connecticut,EIP,2015-16,2016,5,0-4 yr,1.9,0
Connecticut,EIP,2015-16,2016,6,0-4 yr,1.9,0
Connecticut,EIP,2015-16,2016,7,0-4 yr,3.8,1.9
Connecticut,EIP,2015-16,2016,8,0-4 yr,11.5,7.6
Connecticut,EIP,2015-16,2016,9,0-4 yr,13.4,1.9
Connecticut,EIP,2015-16,2016,10,0-4 yr,15.3,1.9
Connecticut,EIP,2015-16,2016,11,0-4 yr,17.2,1.9
Connecticut,EIP,2015-16,2016,12,0-4 yr,22.9,5.7
Connecticut,EIP,2015-16,2016,13,0-4 yr,26.8,3.8
Connecticut,EIP,2015-16,2016,14,0-4 yr,32.5,5.7
Connecticut,EIP,2015-16,2016,15,0-4 yr,34.4,1.9
Connecticut,EIP,2015-16,2016,16,0-4 yr,36.3,1.9
Connecticut,EIP,2015-16,2016,17,0-4 yr,36.3,0
Connecticut,EIP,2015-16,2015,40,5-17 yr,0,0
Connecticut,EIP,2015-16,2015,41,5-17 yr,0,0
Connecticut,EIP,2015-16,2015,42,5-17 yr,0,0
Connecticut,EIP,2015-16,2015,43,5-17 yr,0,0
Connecticut,EIP,2015-16,2015,44,5-17 yr,0,0
Connecticut,EIP,2015-16,2015,45,5-17 yr,0,0
Connecticut,EIP,2015-16,2015,46,5-17 yr,0,0
Connecticut,EIP,2015-16,2015,47,5-17 yr,0,0
Connecticut,EIP,2015-16,2015,48,5-17 yr,0,0
Connecticut,EIP,2015-16,2015,49,5-17 yr,0,0
Connecticut,EIP,2015-16,2015,50,5-17 yr,0,0
Connecticut,EIP,2015-16,2015,51,5-17 yr,0,0
Connecticut,EIP,2015-16,2015,52,5-17 yr,0,0
Connecticut,EIP,2015-16,2016,1,5-17 yr,0.6,0.6
Connecticut,EIP,2015-16,2016,2,5-17 yr,0.6,0
Connecticut,EIP,2015-16,2016,3,5-17 yr,1.3,0.6
Connecticut,EIP,2015-16,2016,4,5-17 yr,1.3,0
Connecticut,EIP,2015-16,2016,5,5-17 yr,1.9,0.6
Connecticut,EIP,2015-16,2016,6,5-17 yr,1.9,0
Connecticut,EIP,2015-16,2016,7,5-17 yr,1.9,0
Connecticut,EIP,2015-16,2016,8,5-17 yr,3.2,1.3
Connecticut,EIP,2015-16,2016,9,5-17 yr,4.4,1.3
Connecticut,EIP,2015-16,2016,10,5-17 yr,7,2.5
Connecticut,EIP,2015-16,2016,11,5-17 yr,8.2,1.3
Connecticut,EIP,2015-16,2016,12,5-17 yr,10.8,2.5
Connecticut,EIP,2015-16,2016,13,5-17 yr,12.7,1.9
Connecticut,EIP,2015-16,2016,14,5-17 yr,13.3,0.6
Connecticut,EIP,2015-16,2016,15,5-17 yr,13.3,0
Connecticut,EIP,2015-16,2016,16,5-17 yr,13.3,0
Connecticut,EIP,2015-16,2016,17,5-17 yr,14.6,1.3
Connecticut,EIP,2015-16,2015,40,18-49 yr,0.2,0.2
Connecticut,EIP,2015-16,2015,41,18-49 yr,0.2,0
Connecticut,EIP,2015-16,2015,42,18-49 yr,0.2,0
Connecticut,EIP,2015-16,2015,43,18-49 yr,0.2,0
Connecticut,EIP,2015-16,2015,44,18-49 yr,0.2,0
Connecticut,EIP,2015-16,2015,45,18-49 yr,0.2,0
Connecticut,EIP,2015-16,2015,46,18-49 yr,0.2,0
Connecticut,EIP,2015-16,2015,47,18-49 yr,0.2,0
Connecticut,EIP,2015-16,2015,48,18-49 yr,0.5,0.2
Connecticut,EIP,2015-16,2015,49,18-49 yr,0.5,0
Connecticut,EIP,2015-16,2015,50,18-49 yr,0.5,0
Connecticut,EIP,2015-16,2015,51,18-49 yr,1.2,0.7
Connecticut,EIP,2015-16,2015,52,18-49 yr,1.6,0.5
Connecticut,EIP,2015-16,2016,1,18-49 yr,1.9,0.2
Connecticut,EIP,2015-16,2016,2,18-49 yr,2.1,0.2
Connecticut,EIP,2015-16,2016,3,18-49 yr,3.1,0.9
Connecticut,EIP,2015-16,2016,4,18-49 yr,4.7,1.6
Connecticut,EIP,2015-16,2016,5,18-49 yr,5.9,1.2
Connecticut,EIP,2015-16,2016,6,18-49 yr,7.5,1.6
Connecticut,EIP,2015-16,2016,7,18-49 yr,9.7,2.1
Connecticut,EIP,2015-16,2016,8,18-49 yr,13.2,3.5
Connecticut,EIP,2015-16,2016,9,18-49 yr,16.7,3.5
Connecticut,EIP,2015-16,2016,10,18-49 yr,22.4,5.6
Connecticut,EIP,2015-16,2016,11,18-49 yr,26.1,3.8
Connecticut,EIP,2015-16,2016,12,18-49 yr,29.4,3.3
Connecticut,EIP,2015-16,2016,13,18-49 yr,32,2.6
Connecticut,EIP,2015-16,2016,14,18-49 yr,34.1,2.1
Connecticut,EIP,2015-16,2016,15,18-49 yr,35.1,0.9
Connecticut,EIP,2015-16,2016,16,18-49 yr,35.8,0.7
Connecticut,EIP,2015-16,2016,17,18-49 yr,36,0.2
Connecticut,EIP,2015-16,2015,40,50-64 yr,0,0
Connecticut,EIP,2015-16,2015,41,50-64 yr,0,0
Connecticut,EIP,2015-16,2015,42,50-64 yr,0,0
Connecticut,EIP,2015-16,2015,43,50-64 yr,0,0
Connecticut,EIP,2015-16,2015,44,50-64 yr,0,0
Connecticut,EIP,2015-16,2015,45,50-64 yr,0,0
Connecticut,EIP,2015-16,2015,46,50-64 yr,0,0
Connecticut,EIP,2015-16,2015,47,50-64 yr,0.5,0.5
Connecticut,EIP,2015-16,2015,48,50-64 yr,0.5,0
Connecticut,EIP,2015-16,2015,49,50-64 yr,0.9,0.5
Connecticut,EIP,2015-16,2015,50,50-64 yr,0.9,0
Connecticut,EIP,2015-16,2015,51,50-64 yr,1.8,0.9
Connecticut,EIP,2015-16,2015,52,50-64 yr,2.7,0.9
Connecticut,EIP,2015-16,2016,1,50-64 yr,2.7,0
Connecticut,EIP,2015-16,2016,2,50-64 yr,3.2,0.5
Connecticut,EIP,2015-16,2016,3,50-64 yr,3.6,0.5
Connecticut,EIP,2015-16,2016,4,50-64 yr,5.4,1.8
Connecticut,EIP,2015-16,2016,5,50-64 yr,7.2,1.8
Connecticut,EIP,2015-16,2016,6,50-64 yr,10.9,3.6
Connecticut,EIP,2015-16,2016,7,50-64 yr,12.7,1.8
Connecticut,EIP,2015-16,2016,8,50-64 yr,20.4,7.7
Connecticut,EIP,2015-16,2016,9,50-64 yr,30.8,10.4
Connecticut,EIP,2015-16,2016,10,50-64 yr,48.4,17.6
Connecticut,EIP,2015-16,2016,11,50-64 yr,57.4,9
Connecticut,EIP,2015-16,2016,12,50-64 yr,69.2,11.8
Connecticut,EIP,2015-16,2016,13,50-64 yr,74.6,5.4
Connecticut,EIP,2015-16,2016,14,50-64 yr,80.1,5.4
Connecticut,EIP,2015-16,2016,15,50-64 yr,86.9,6.8
Connecticut,EIP,2015-16,2016,16,50-64 yr,90.9,4.1
Connecticut,EIP,2015-16,2016,17,50-64 yr,91.4,0.5
Connecticut,EIP,2015-16,2015,40,65+ yr,0.6,0.6
Connecticut,EIP,2015-16,2015,41,65+ yr,1.2,0.6
Connecticut,EIP,2015-16,2015,42,65+ yr,1.2,0
Connecticut,EIP,2015-16,2015,43,65+ yr,1.2,0
Connecticut,EIP,2015-16,2015,44,65+ yr,1.8,0.6
Connecticut,EIP,2015-16,2015,45,65+ yr,1.8,0
Connecticut,EIP,2015-16,2015,46,65+ yr,2.4,0.6
Connecticut,EIP,2015-16,2015,47,65+ yr,2.4,0
Connecticut,EIP,2015-16,2015,48,65+ yr,2.9,0.6
Connecticut,EIP,2015-16,2015,49,65+ yr,3.5,0.6
Connecticut,EIP,2015-16,2015,50,65+ yr,3.5,0
Connecticut,EIP,2015-16,2015,51,65+ yr,6.5,2.9
Connecticut,EIP,2015-16,2015,52,65+ yr,6.5,0
Connecticut,EIP,2015-16,2016,1,65+ yr,8.3,1.8
Connecticut,EIP,2015-16,2016,2,65+ yr,10.6,2.4
Connecticut,EIP,2015-16,2016,3,65+ yr,14.2,3.5
Connecticut,EIP,2015-16,2016,4,65+ yr,17.1,2.9
Connecticut,EIP,2015-16,2016,5,65+ yr,23,5.9
Connecticut,EIP,2015-16,2016,6,65+ yr,26,2.9
Connecticut,EIP,2015-16,2016,7,65+ yr,34.2,8.3
Connecticut,EIP,2015-16,2016,8,65+ yr,46.6,12.4
Connecticut,EIP,2015-16,2016,9,65+ yr,61.9,15.3
Connecticut,EIP,2015-16,2016,10,65+ yr,86.1,24.2
Connecticut,EIP,2015-16,2016,11,65+ yr,109.7,23.6
Connecticut,EIP,2015-16,2016,12,65+ yr,125,15.3
Connecticut,EIP,2015-16,2016,13,65+ yr,144.5,19.5
Connecticut,EIP,2015-16,2016,14,65+ yr,155.1,10.6
Connecticut,EIP,2015-16,2016,15,65+ yr,166.9,11.8
Connecticut,EIP,2015-16,2016,16,65+ yr,174,7.1
Connecticut,EIP,2015-16,2016,17,65+ yr,178.7,4.7
Connecticut,EIP,2015-16,2015,40,Overall,0.2,0.2
Connecticut,EIP,2015-16,2015,41,Overall,0.3,0.1
Connecticut,EIP,2015-16,2015,42,Overall,0.3,0
Connecticut,EIP,2015-16,2015,43,Overall,0.3,0
Connecticut,EIP,2015-16,2015,44,Overall,0.4,0.1
Connecticut,EIP,2015-16,2015,45,Overall,0.4,0
Connecticut,EIP,2015-16,2015,46,Overall,0.5,0.1
Connecticut,EIP,2015-16,2015,47,Overall,0.6,0.1
Connecticut,EIP,2015-16,2015,48,Overall,0.8,0.2
Connecticut,EIP,2015-16,2015,49,Overall,1,0.2
Connecticut,EIP,2015-16,2015,50,Overall,1,0
Connecticut,EIP,2015-16,2015,51,Overall,2,1.1
Connecticut,EIP,2015-16,2015,52,Overall,2.4,0.4
Connecticut,EIP,2015-16,2016,1,Overall,2.9,0.5
Connecticut,EIP,2015-16,2016,2,Overall,3.5,0.6
Connecticut,EIP,2015-16,2016,3,Overall,4.7,1.2
Connecticut,EIP,2015-16,2016,4,Overall,6.2,1.6
Connecticut,EIP,2015-16,2016,5,Overall,8.2,2
Connecticut,EIP,2015-16,2016,6,Overall,10.1,2
Connecticut,EIP,2015-16,2016,7,Overall,12.9,2.7
Connecticut,EIP,2015-16,2016,8,Overall,18.6,5.8
Connecticut,EIP,2015-16,2016,9,Overall,25.2,6.5
Connecticut,EIP,2015-16,2016,10,Overall,35.8,10.6
Connecticut,EIP,2015-16,2016,11,Overall,43.5,7.7
Connecticut,EIP,2015-16,2016,12,Overall,50.6,7.1
Connecticut,EIP,2015-16,2016,13,Overall,56.6,5.9
Connecticut,EIP,2015-16,2016,14,Overall,60.8,4.2
Connecticut,EIP,2015-16,2016,15,Overall,64.7,3.9
Connecticut,EIP,2015-16,2016,16,Overall,67.1,2.4
Connecticut,EIP,2015-16,2016,17,Overall,68.3,1.2
Connecticut,EIP,2016-17,2016,40,0-4 yr,0,0
Connecticut,EIP,2016-17,2016,41,0-4 yr,0,0
Connecticut,EIP,2016-17,2016,42,0-4 yr,0,0
Connecticut,EIP,2016-17,2016,43,0-4 yr,0,0
Connecticut,EIP,2016-17,2016,44,0-4 yr,0,0
Connecticut,EIP,2016-17,2016,45,0-4 yr,0,0
Connecticut,EIP,2016-17,2016,46,0-4 yr,0,0
Connecticut,EIP,2016-17,2016,47,0-4 yr,0,0
Connecticut,EIP,2016-17,2016,48,0-4 yr,1.9,1.9
Connecticut,EIP,2016-17,2016,49,0-4 yr,1.9,0
Connecticut,EIP,2016-17,2016,50,0-4 yr,1.9,0
Connecticut,EIP,2016-17,2016,51,0-4 yr,1.9,0
Connecticut,EIP,2016-17,2016,52,0-4 yr,3.9,1.9
Connecticut,EIP,2016-17,2017,1,0-4 yr,3.9,0
Connecticut,EIP,2016-17,2017,2,0-4 yr,3.9,0
Connecticut,EIP,2016-17,2017,3,0-4 yr,7.8,3.9
Connecticut,EIP,2016-17,2017,4,0-4 yr,9.7,1.9
Connecticut,EIP,2016-17,2017,5,0-4 yr,21.3,11.6
Connecticut,EIP,2016-17,2017,6,0-4 yr,33,11.6
Connecticut,EIP,2016-17,2017,7,0-4 yr,40.7,7.8
Connecticut,EIP,2016-17,2017,8,0-4 yr,42.7,1.9
Connecticut,EIP,2016-17,2017,9,0-4 yr,42.7,0
Connecticut,EIP,2016-17,2017,10,0-4 yr,44.6,1.9
Connecticut,EIP,2016-17,2017,11,0-4 yr,44.6,0
Connecticut,EIP,2016-17,2017,12,0-4 yr,44.6,0
Connecticut,EIP,2016-17,2017,13,0-4 yr,44.6,0
Connecticut,EIP,2016-17,2017,14,0-4 yr,48.5,3.9
Connecticut,EIP,2016-17,2017,15,0-4 yr,48.5,0
Connecticut,EIP,2016-17,2017,16,0-4 yr,48.5,0
Connecticut,EIP,2016-17,2017,17,0-4 yr,48.5,0
Connecticut,EIP,2016-17,2016,40,5-17 yr,0,0
Connecticut,EIP,2016-17,2016,41,5-17 yr,0,0
Connecticut,EIP,2016-17,2016,42,5-17 yr,0,0
Connecticut,EIP,2016-17,2016,43,5-17 yr,0,0
Connecticut,EIP,2016-17,2016,44,5-17 yr,0,0
Connecticut,EIP,2016-17,2016,45,5-17 yr,0,0
Connecticut,EIP,2016-17,2016,46,5-17 yr,0,0
Connecticut,EIP,2016-17,2016,47,5-17 yr,0,0
Connecticut,EIP,2016-17,2016,48,5-17 yr,0,0
Connecticut,EIP,2016-17,2016,49,5-17 yr,0,0
Connecticut,EIP,2016-17,2016,50,5-17 yr,0,0
Connecticut,EIP,2016-17,2016,51,5-17 yr,0,0
Connecticut,EIP,2016-17,2016,52,5-17 yr,0,0
Connecticut,EIP,2016-17,2017,1,5-17 yr,1.3,1.3
Connecticut,EIP,2016-17,2017,2,5-17 yr,1.9,0.6
Connecticut,EIP,2016-17,2017,3,5-17 yr,3.2,1.3
Connecticut,EIP,2016-17,2017,4,5-17 yr,4.5,1.3
Connecticut,EIP,2016-17,2017,5,5-17 yr,5.2,0.6
Connecticut,EIP,2016-17,2017,6,5-17 yr,6.4,1.3
Connecticut,EIP,2016-17,2017,7,5-17 yr,7.7,1.3
Connecticut,EIP,2016-17,2017,8,5-17 yr,8.4,0.6
Connecticut,EIP,2016-17,2017,9,5-17 yr,8.4,0
Connecticut,EIP,2016-17,2017,10,5-17 yr,8.4,0
Connecticut,EIP,2016-17,2017,11,5-17 yr,9.7,1.3
Connecticut,EIP,2016-17,2017,12,5-17 yr,9.7,0
Connecticut,EIP,2016-17,2017,13,5-17 yr,9.7,0
Connecticut,EIP,2016-17,2017,14,5-17 yr,10.9,1.3
Connecticut,EIP,2016-17,2017,15,5-17 yr,10.9,0
Connecticut,EIP,2016-17,2017,16,5-17 yr,10.9,0
Connecticut,EIP,2016-17,2017,17,5-17 yr,10.9,0
Connecticut,EIP,2016-17,2016,40,18-49 yr,0,0
Connecticut,EIP,2016-17,2016,41,18-49 yr,0,0
Connecticut,EIP,2016-17,2016,42,18-49 yr,0.2,0.2
Connecticut,EIP,2016-17,2016,43,18-49 yr,0.2,0
Connecticut,EIP,2016-17,2016,44,18-49 yr,0.2,0
Connecticut,EIP,2016-17,2016,45,18-49 yr,0.2,0
Connecticut,EIP,2016-17,2016,46,18-49 yr,0.2,0
Connecticut,EIP,2016-17,2016,47,18-49 yr,0.5,0.2
Connecticut,EIP,2016-17,2016,48,18-49 yr,0.5,0
Connecticut,EIP,2016-17,2016,49,18-49 yr,0.5,0
Connecticut,EIP,2016-17,2016,50,18-49 yr,0.7,0.2
Connecticut,EIP,2016-17,2016,51,18-49 yr,1.2,0.5
Connecticut,EIP,2016-17,2016,52,18-49 yr,1.2,0
Connecticut,EIP,2016-17,2017,1,18-49 yr,1.7,0.5
Connecticut,EIP,2016-17,2017,2,18-49 yr,2.1,0.5
Connecticut,EIP,2016-17,2017,3,18-49 yr,4.3,2.1
Connecticut,EIP,2016-17,2017,4,18-49 yr,5.7,1.4
Connecticut,EIP,2016-17,2017,5,18-49 yr,10.2,4.5
Connecticut,EIP,2016-17,2017,6,18-49 yr,13.3,3.1
Connecticut,EIP,2016-17,2017,7,18-49 yr,15.9,2.6
Connecticut,EIP,2016-17,2017,8,18-49 yr,18.3,2.4
Connecticut,EIP,2016-17,2017,9,18-49 yr,19.7,1.4
Connecticut,EIP,2016-17,2017,10,18-49 yr,20.6,0.9
Connecticut,EIP,2016-17,2017,11,18-49 yr,22,1.4
Connecticut,EIP,2016-17,2017,12,18-49 yr,23.7,1.7
Connecticut,EIP,2016-17,2017,13,18-49 yr,24.4,0.7
Connecticut,EIP,2016-17,2017,14,18-49 yr,26.1,1.7
Connecticut,EIP,2016-17,2017,15,18-49 yr,26.8,0.7
Connecticut,EIP,2016-17,2017,16,18-49 yr,27.3,0.5
Connecticut,EIP,2016-17,2017,17,18-49 yr,28.2,0.9
Connecticut,EIP,2016-17,2016,40,50-64 yr,0.9,0.9
Connecticut,EIP,2016-17,2016,41,50-64 yr,0.9,0
Connecticut,EIP,2016-17,2016,42,50-64 yr,0.9,0
Connecticut,EIP,2016-17,2016,43,50-64 yr,1.4,0.5
Connecticut,EIP,2016-17,2016,44,50-64 yr,1.4,0
Connecticut,EIP,2016-17,2016,45,50-64 yr,2.3,0.9
Connecticut,EIP,2016-17,2016,46,50-64 yr,2.7,0.5
Connecticut,EIP,2016-17,2016,47,50-64 yr,2.7,0
Connecticut,EIP,2016-17,2016,48,50-64 yr,2.7,0
Connecticut,EIP,2016-17,2016,49,50-64 yr,4.1,1.4
Connecticut,EIP,2016-17,2016,50,50-64 yr,4.5,0.5
Connecticut,EIP,2016-17,2016,51,50-64 yr,6.3,1.8
Connecticut,EIP,2016-17,2016,52,50-64 yr,9,2.7
Connecticut,EIP,2016-17,2017,1,50-64 yr,12.2,3.2
Connecticut,EIP,2016-17,2017,2,50-64 yr,18.1,5.9
Connecticut,EIP,2016-17,2017,3,50-64 yr,26.6,8.6
Connecticut,EIP,2016-17,2017,4,50-64 yr,36.6,9.9
Connecticut,EIP,2016-17,2017,5,50-64 yr,42,5.4
Connecticut,EIP,2016-17,2017,6,50-64 yr,50.1,8.1
Connecticut,EIP,2016-17,2017,7,50-64 yr,60.5,10.4
Connecticut,EIP,2016-17,2017,8,50-64 yr,72.7,12.2
Connecticut,EIP,2016-17,2017,9,50-64 yr,75.9,3.2
Connecticut,EIP,2016-17,2017,10,50-64 yr,79.5,3.6
Connecticut,EIP,2016-17,2017,11,50-64 yr,85.8,6.3
Connecticut,EIP,2016-17,2017,12,50-64 yr,89.4,3.6
Connecticut,EIP,2016-17,2017,13,50-64 yr,92.1,2.7
Connecticut,EIP,2016-17,2017,14,50-64 yr,97.1,5
Connecticut,EIP,2016-17,2017,15,50-64 yr,101.6,4.5
Connecticut,EIP,2016-17,2017,16,50-64 yr,105.7,4.1
Connecticut,EIP,2016-17,2017,17,50-64 yr,107,1.4
Connecticut,EIP,2016-17,2016,40,65+ yr,0.6,0.6
Connecticut,EIP,2016-17,2016,41,65+ yr,1.2,0.6
Connecticut,EIP,2016-17,2016,42,65+ yr,1.2,0
Connecticut,EIP,2016-17,2016,43,65+ yr,1.2,0
Connecticut,EIP,2016-17,2016,44,65+ yr,3.5,2.3
Connecticut,EIP,2016-17,2016,45,65+ yr,4.6,1.2
Connecticut,EIP,2016-17,2016,46,65+ yr,6.9,2.3
Connecticut,EIP,2016-17,2016,47,65+ yr,8.1,1.2
Connecticut,EIP,2016-17,2016,48,65+ yr,10.4,2.3
Connecticut,EIP,2016-17,2016,49,65+ yr,12.1,1.7
Connecticut,EIP,2016-17,2016,50,65+ yr,15,2.9
Connecticut,EIP,2016-17,2016,51,65+ yr,19.6,4.6
Connecticut,EIP,2016-17,2016,52,65+ yr,30.6,11
Connecticut,EIP,2016-17,2017,1,65+ yr,43.9,13.3
Connecticut,EIP,2016-17,2017,2,65+ yr,61.2,17.3
Connecticut,EIP,2016-17,2017,3,65+ yr,90,28.9
Connecticut,EIP,2016-17,2017,4,65+ yr,116.6,26.6
Connecticut,EIP,2016-17,2017,5,65+ yr,147.2,30.6
Connecticut,EIP,2016-17,2017,6,65+ yr,181.8,34.6
Connecticut,EIP,2016-17,2017,7,65+ yr,221.1,39.2
Connecticut,EIP,2016-17,2017,8,65+ yr,260.9,39.8
Connecticut,EIP,2016-17,2017,9,65+ yr,285.1,24.2
Connecticut,EIP,2016-17,2017,10,65+ yr,303,17.9
Connecticut,EIP,2016-17,2017,11,65+ yr,315.1,12.1
Connecticut,EIP,2016-17,2017,12,65+ yr,328.4,13.3
Connecticut,EIP,2016-17,2017,13,65+ yr,338.2,9.8
Connecticut,EIP,2016-17,2017,14,65+ yr,358.4,20.2
Connecticut,EIP,2016-17,2017,15,65+ yr,370.6,12.1
Connecticut,EIP,2016-17,2017,16,65+ yr,383.3,12.7
Connecticut,EIP,2016-17,2017,17,65+ yr,387.9,4.6
Connecticut,EIP,2016-17,2016,40,Overall,0.3,0.3
Connecticut,EIP,2016-17,2016,41,Overall,0.4,0.1
Connecticut,EIP,2016-17,2016,42,Overall,0.5,0.1
Connecticut,EIP,2016-17,2016,43,Overall,0.6,0.1
Connecticut,EIP,2016-17,2016,44,Overall,1,0.4
Connecticut,EIP,2016-17,2016,45,Overall,1.4,0.4
Connecticut,EIP,2016-17,2016,46,Overall,1.9,0.5
Connecticut,EIP,2016-17,2016,47,Overall,2.1,0.3
Connecticut,EIP,2016-17,2016,48,Overall,2.6,0.5
Connecticut,EIP,2016-17,2016,49,Overall,3.2,0.6
Connecticut,EIP,2016-17,2016,50,Overall,3.9,0.7
Connecticut,EIP,2016-17,2016,51,Overall,5.3,1.4
Connecticut,EIP,2016-17,2016,52,Overall,7.8,2.5
Connecticut,EIP,2016-17,2017,1,Overall,11.1,3.3
Connecticut,EIP,2016-17,2017,2,Overall,15.6,4.5
Connecticut,EIP,2016-17,2017,3,Overall,23.6,8
Connecticut,EIP,2016-17,2017,4,Overall,31.2,7.5
Connecticut,EIP,2016-17,2017,5,Overall,40.1,8.9
Connecticut,EIP,2016-17,2017,6,Overall,49.7,9.7
Connecticut,EIP,2016-17,2017,7,Overall,60.3,10.6
Connecticut,EIP,2016-17,2017,8,Overall,70.8,10.6
Connecticut,EIP,2016-17,2017,9,Overall,76.2,5.4
Connecticut,EIP,2016-17,2017,10,Overall,80.5,4.3
Connecticut,EIP,2016-17,2017,11,Overall,84.7,4.2
Connecticut,EIP,2016-17,2017,12,Overall,88.4,3.7
Connecticut,EIP,2016-17,2017,13,Overall,91,2.5
Connecticut,EIP,2016-17,2017,14,Overall,96.5,5.6
Connecticut,EIP,2016-17,2017,15,Overall,99.9,3.3
Connecticut,EIP,2016-17,2017,16,Overall,103.1,3.2
Connecticut,EIP,2016-17,2017,17,Overall,104.6,1.5
Connecticut,EIP,2017-18,2017,40,0-4 yr,0,0
Connecticut,EIP,2017-18,2017,41,0-4 yr,0,0
Connecticut,EIP,2017-18,2017,42,0-4 yr,0,0
Connecticut,EIP,2017-18,2017,43,0-4 yr,0,0
Connecticut,EIP,2017-18,2017,44,0-4 yr,0,0
Connecticut,EIP,2017-18,2017,45,0-4 yr,0,0
Connecticut,EIP,2017-18,2017,46,0-4 yr,0,0
Connecticut,EIP,2017-18,2017,47,0-4 yr,0,0
Connecticut,EIP,2017-18,2017,48,0-4 yr,0,0
Connecticut,EIP,2017-18,2017,49,0-4 yr,0,0
Connecticut,EIP,2017-18,2017,50,0-4 yr,0,0
Connecticut,EIP,2017-18,2017,51,0-4 yr,1.9,1.9
Connecticut,EIP,2017-18,2017,52,0-4 yr,1.9,0
Connecticut,EIP,2017-18,2018,1,0-4 yr,3.9,1.9
Connecticut,EIP,2017-18,2018,2,0-4 yr,9.7,5.8
Connecticut,EIP,2017-18,2018,3,0-4 yr,9.7,0
Connecticut,EIP,2017-18,2018,4,0-4 yr,11.7,1.9
Connecticut,EIP,2017-18,2018,5,0-4 yr,19.4,7.8
Connecticut,EIP,2017-18,2018,6,0-4 yr,21.4,1.9
Connecticut,EIP,2017-18,2018,7,0-4 yr,21.4,0
Connecticut,EIP,2017-18,2018,8,0-4 yr,25.3,3.9
Connecticut,EIP,2017-18,2018,9,0-4 yr,29.2,3.9
Connecticut,EIP,2017-18,2018,10,0-4 yr,29.2,0
Connecticut,EIP,2017-18,2018,11,0-4 yr,31.1,1.9
Connecticut,EIP,2017-18,2018,12,0-4 yr,35,3.9
Connecticut,EIP,2017-18,2018,13,0-4 yr,36.9,1.9
Connecticut,EIP,2017-18,2018,14,0-4 yr,38.9,1.9
Connecticut,EIP,2017-18,2018,15,0-4 yr,40.8,1.9
Connecticut,EIP,2017-18,2018,16,0-4 yr,40.8,0
Connecticut,EIP,2017-18,2018,17,0-4 yr,42.8,1.9
Connecticut,EIP,2017-18,2017,40,5-17 yr,0,0
Connecticut,EIP,2017-18,2017,41,5-17 yr,0,0
Connecticut,EIP,2017-18,2017,42,5-17 yr,0,0
Connecticut,EIP,2017-18,2017,43,5-17 yr,0,0
Connecticut,EIP,2017-18,2017,44,5-17 yr,0,0
Connecticut,EIP,2017-18,2017,45,5-17 yr,0,0
Connecticut,EIP,2017-18,2017,46,5-17 yr,0,0
Connecticut,EIP,2017-18,2017,47,5-17 yr,0,0
Connecticut,EIP,2017-18,2017,48,5-17 yr,0,0
Connecticut,EIP,2017-18,2017,49,5-17 yr,0,0
Connecticut,EIP,2017-18,2017,50,5-17 yr,0,0
Connecticut,EIP,2017-18,2017,51,5-17 yr,0,0
Connecticut,EIP,2017-18,2017,52,5-17 yr,0.7,0.7
Connecticut,EIP,2017-18,2018,1,5-17 yr,0.7,0
Connecticut,EIP,2017-18,2018,2,5-17 yr,1.3,0.7
Connecticut,EIP,2017-18,2018,3,5-17 yr,1.3,0
Connecticut,EIP,2017-18,2018,4,5-17 yr,3.3,2
Connecticut,EIP,2017-18,2018,5,5-17 yr,3.9,0.7
Connecticut,EIP,2017-18,2018,6,5-17 yr,5.2,1.3
Connecticut,EIP,2017-18,2018,7,5-17 yr,7.2,2
Connecticut,EIP,2017-18,2018,8,5-17 yr,8.5,1.3
Connecticut,EIP,2017-18,2018,9,5-17 yr,8.5,0
Connecticut,EIP,2017-18,2018,10,5-17 yr,8.5,0
Connecticut,EIP,2017-18,2018,11,5-17 yr,8.5,0
Connecticut,EIP,2017-18,2018,12,5-17 yr,9.8,1.3
Connecticut,EIP,2017-18,2018,13,5-17 yr,10.4,0.7
Connecticut,EIP,2017-18,2018,14,5-17 yr,10.4,0
Connecticut,EIP,2017-18,2018,15,5-17 yr,10.4,0
Connecticut,EIP,2017-18,2018,16,5-17 yr,10.4,0
Connecticut,EIP,2017-18,2018,17,5-17 yr,10.4,0
Connecticut,EIP,2017-18,2017,40,18-49 yr,0,0
Connecticut,EIP,2017-18,2017,41,18-49 yr,0,0
Connecticut,EIP,2017-18,2017,42,18-49 yr,0.2,0.2
Connecticut,EIP,2017-18,2017,43,18-49 yr,0.2,0
Connecticut,EIP,2017-18,2017,44,18-49 yr,0.2,0
Connecticut,EIP,2017-18,2017,45,18-49 yr,0.2,0
Connecticut,EIP,2017-18,2017,46,18-49 yr,0.5,0.2
Connecticut,EIP,2017-18,2017,47,18-49 yr,0.5,0
